index;date;country;confirmed;confirmed_DR;confirmed_filtered;confirmed_filtered_DR
1179;2020-09-20;United States;6836857.0;155.48719885262662;6831528.799999999;160.5765540337578
1180;2020-09-20;China;90081.0;2687.990049751245;90078.39999999998;2720.422960725196
1181;2020-09-21;United States;6868900.0;185.56387384084837;6871293.199999998;167.95648311155338
1182;2020-09-21;Germany;272337.0;239.32421702690792;272781.39999999997;164.77714980248874
1183;2020-09-21;South Korea;23106.0;351.7862595419848;23136.599999999995;261.6118047673088
1184;2020-09-21;China;90112.0;2815.010416666667;90107.39999999998;3002.59111111184
1185;2020-09-21;Israel;192117.0;58.55081458494959;194288.19999999995;40.31207061576093
1186;2020-09-22;United States;6907171.0;195.43692579002763;6911678.599999999;171.46643410214415
1187;2020-09-22;South Korea;23216.0;270.4366471734893;23232.599999999995;249.3397988505718
1188;2020-09-22;China;90137.0;3218.2142857142867;90135.19999999998;3172.7816901406827
1189;2020-09-22;Israel;199138.0;35.48611493830563;200053.19999999995;36.55860967590419
1190;2020-09-22;Germany;274158.0;198.78721594361411;274381.39999999997;168.85671247575485
1191;2020-09-23;Israel;206263.0;28.15957396672794;206980.39999999997;31.584847386583863
1192;2020-09-23;Germany;275927.0;152.72460538532968;276142.99999999994;163.27657464699465
1193;2020-09-23;China;90159.0;3835.5744680851076;90162.79999999997;3253.9759326116537
1194;2020-09-23;South Korea;23341.0;197.62553191489366;23326.799999999996;244.2902208201884
1195;2020-09-23;United States;6948291.0;174.02780331943595;6953169.199999999;168.8418339928654
1196;2020-09-24;United States;6997174.0;154.45882174297898;6996960.599999998;163.08098152795222
1197;2020-09-24;Israel;214497.0;26.90704689975477;214310.79999999996;29.053248793625837
1198;2020-09-24;South Korea;23455.0;195.29149232914932;23427.799999999996;239.02732240437075
1199;2020-09-24;Germany;278070.0;141.13070892978874;278221.6;143.8720205544846
1200;2020-09-24;China;90187.0;3606.4400000000014;90192.99999999999;3119.8500576699703
1201;2020-09-25;United States;7044310.0;145.73348330365175;7039853.599999999;161.42838003916228
1202;2020-09-25;South Korea;23516.0;267.85523809523806;23516.799999999996;246.56631578947375
1203;2020-09-25;Israel;222887.0;25.811958614051978;220919.79999999996;30.71442577633664
1204;2020-09-25;Germany;280223.0;129.45685909373066;280217.99999999994;136.53703067484668
1205;2020-09-25;China;90219.0;3006.2777777777787;90226.59999999998;2827.4022988504453
1206;2020-09-26;Germany;282730.0;120.31802575107298;282098.99999999994;144.51928268083554
1207;2020-09-26;China;90263.0;2374.289473684211;90260.99999999997;2653.731372549588
1208;2020-09-26;United States;7087857.0;155.33481835992788;7082070.599999999;165.42423373673108
1209;2020-09-26;South Korea;23611.0;301.6324786324787;23588.399999999994;292.7895392278981
1210;2020-09-26;Israel;228769.0;31.117012331838573;226335.59999999998;36.677876832324266
1211;2020-09-27;Israel;232183.0;49.04181009753301;231102.79999999996;44.411155847981945
1212;2020-09-27;United States;7121636.0;183.23981584460603;7122917.3999999985;170.5102310914426
1213;2020-09-27;Germany;284140.0;144.17377244489833;283969.19999999995;150.40275111964127
1214;2020-09-27;South Korea;23661.0;325.46206896551735;23659.799999999996;329.90675990676
1215;2020-09-27;China;90305.0;2099.1240310077524;90298.39999999998;2514.26183844001
1216;2020-09-28;China;90331.0;2655.8725490196084;90335.19999999998;2433.913746630347
1217;2020-09-28;South Korea;23699.0;537.6590909090912;23734.399999999994;324.12146118721455
1218;2020-09-28;Germany;285332.0;218.34537535229322;285768.3999999999;154.7640122817551
1219;2020-09-28;United States;7159376.0;199.19060203116192;7162063.3999999985;178.07478839762285
1220;2020-09-28;Israel;233342.0;101.21641519061158;236007.59999999995;47.797491039426674
1221;2020-09-29;South Korea;23812.0;314.22516556291396;23802.6;332.3846872082099
1222;2020-09-29;Israel;238333.0;76.2989701897019;241282.19999999995;46.39386735302018
1223;2020-09-29;Germany;287421.0;174.11216092654686;287566.79999999993;158.86598473056216
1224;2020-09-29;United States;7201408.0;179.53183238897526;7201748.599999999;181.7108742054749
1225;2020-09-29;China;90374.0;2618.4541062801945;90367.59999999998;2610.8015414259294
1226;2020-09-30;China;90403.0;2510.25925925926;90399.99999999997;2789.123456790625
1227;2020-09-30;Germany;289219.0;147.83843581168;289617.79999999993;149.45238218943123
1228;2020-09-30;United States;7240040.0;178.525108268042;7245366.599999999;172.9359624440194
1229;2020-09-30;South Korea;23889.0;250.52631578947378;23875.799999999996;336.6940122583653
1230;2020-09-30;Israel;247411.0;34.074253085981006;247285.59999999995;42.831199385233795
1231;2020-10-01;Israel;255142.0;29.384496400737714;253575.79999999996;40.24552612741587
1232;2020-10-01;Germany;291722.0;134.59846547314584;291942.99999999994;132.4021754033176
1233;2020-10-01;China;90425.0;3545.1241830065374;90432.59999999998;2781.5405128205134
1234;2020-10-01;United States;7286283.0;170.66455375552286;7291292.799999999;161.84489894376154
1235;2020-10-01;South Korea;23952.0;341.20476190476205;23954.199999999997;315.00703605980965
1236;2020-10-02;China;90467.0;2825.989583333335;90464.79999999997;2791.125514403167
1237;2020-10-02;Israel;262200.0;34.47395586810017;259455.19999999995;41.65114164256287
1238;2020-10-02;Germany;294395.0;112.74291602266875;294306.19999999995;124.54383869408123
1239;2020-10-02;United States;7339726.0;146.23283108962147;7335438.6;161.88603191520696
1240;2020-10-02;South Korea;24027.0;347.1884057971016;24024.6;321.9292114695278
1241;2020-10-03;China;90494.0;2622.0869565217395;90498.99999999999;2724.8634538149036
1242;2020-10-03;Israel;264793.0;54.027907298034755;264663.19999999995;46.76144091491245
1243;2020-10-03;United States;7389007.0;142.87486209000176;7379329.3999999985;166.64327336585083
1244;2020-10-03;South Korea;24091.0;345.6594724220625;24094.599999999995;342.228869895542
1245;2020-10-03;Germany;296958.0;112.4363381716323;296586.19999999995;126.75674821961834
1246;2020-10-04;South Korea;24164.0;351.7372262773723;24174.799999999996;320.8788282290343
1247;2020-10-04;United States;7422137.0;179.1902375491945;7422880.799999999;168.77929115842767
1248;2020-10-04;Germany;299237.0;122.62012942310344;298893.39999999997;129.31429484943578
1249;2020-10-04;Israel;267730.0;95.80747438215796;269269.79999999993;53.89169876170888
1250;2020-10-04;China;90535.0;2661.725490196079;90536.19999999998;2535.0140056019313
1251;2020-10-05;Germany;300619.0;163.30947828462172;301231.6;128.68804982706845
1252;2020-10-05;United States;7459494.0;210.63589030601395;7465570.999999999;172.13487999604104
1253;2020-10-05;South Korea;24239.0;326.5495495495497;24253.799999999996;303.6984924623102
1254;2020-10-05;Israel;273451.0;62.060060060060074;273297.79999999993;62.325280460782
1255;2020-10-05;China;90574.0;2263.3583333333345;90570.79999999999;2521.87558031559
1256;2020-10-06;Germany;303258.0;149.7329022631187;303868.79999999993;121.12845868338981
1257;2020-10-06;South Korea;24353.0;256.63492063492066;24330.799999999996;310.9376068376069
1258;2020-10-06;Israel;278175.0;52.29653741822246;277558.19999999995;65.96575133117754
1259;2020-10-06;United States;7504040.0;182.2128696954528;7509982.999999998;171.43412986889882
1260;2020-10-06;China;90611.0;2383.508771929825;90605.59999999998;2610.1114313162625
1261;2020-10-07;South Korea;24422.0;265.98907103825155;24407.599999999995;316.39445166883553
1262;2020-10-07;China;90640.0;2745.707070707071;90638.19999999998;2688.571711177286
1263;2020-10-07;Germany;306086.0;110.96433144320471;306953.39999999997;106.26653617160125
1264;2020-10-07;United States;7553177.0;160.23334720991718;7558784.799999999;161.16597041782836
1265;2020-10-07;Israel;282340.0;62.54666816664793;281823.79999999993;65.10906247556494
1266;2020-10-08;Israel;286095.0;71.26346801346804;285128.3999999999;74.37147411341006
1267;2020-10-08;Germany;310144.0;89.02004066221323;310705.79999999993;89.85695480473892
1268;2020-10-08;China;90668.0;3180.3391812865516;90674.99999999997;2612.092219020392
1269;2020-10-08;South Korea;24476.0;397.02439024390253;24480.999999999993;324.98624056813776
1270;2020-10-08;United States;7611067.0;141.1997844780601;7611188.599999998;149.39856029047198
1271;2020-10-09;Israel;289058.0;85.09407561774339;287817.39999999997;95.07581420181472
1272;2020-10-09;Germany;314660.0;72.38084130316464;314626.99999999994;80.99511745899386
1273;2020-10-09;United States;7666146.0;134.72952756951028;7664063.199999999;144.59462783122285
1274;2020-10-09;China;90698.0;3126.505747126438;90713.99999999997;2392.4995602466297
1275;2020-10-09;South Korea;24548.0;388.60317460317475;24550.999999999996;341.42073454206997
1276;2020-10-10;Germany;319381.0;68.14514091876873;318475.99999999994;80.97679167417388
1277;2020-10-10;South Korea;24606.0;377.58974358974376;24627.599999999995;334.96862210095
1278;2020-10-10;United States;7721513.0;138.82335258859536;7715526.3999999985;146.89964199615628
1279;2020-10-10;China;90758.0;2015.733333333334;90754.79999999999;2273.548872179954
1280;2020-10-10;Israel;289974.0;148.6855718827877;290307.19999999995;111.1265157951639
1281;2020-10-11;Germany;322864.0;77.7592231431822;322337.79999999993;82.60628382701333
1282;2020-10-11;United States;7768413.0;150.95173744544516;7765436.199999998;152.21032424807535
1283;2020-10-11;China;90806.0;1680.6296296296305;90796.59999999998;2197.460855528497
1284;2020-10-11;Israel;291620.0;226.5552953421806;292513.19999999995;123.60517909621393
1285;2020-10-11;South Korea;24703.0;317.66451612903245;24710.199999999993;309.4170854271414
1286;2020-10-12;South Korea;24805.0;248.28810720268015;24798.199999999997;289.70691676435746
1287;2020-10-12;Israel;294789.0;121.34067151263419;294549.99999999994;137.86028094654515
1288;2020-10-12;China;90844.0;2111.6899224806207;90836.79999999999;2214.5382113821142
1289;2020-10-12;Germany;325331.0;108.4118767507003;326322.79999999993;82.16823843265206
1290;2020-10-12;United States;7810493.0;174.57420394096053;7816018.599999998;154.55250059208691
1291;2020-10-13;China;90877.0;2558.938967136152;90873.99999999999;2347.178294573379
1292;2020-10-13;Germany;329453.0;98.91718520766939;330691.19999999995;78.15993487681641
1293;2020-10-13;United States;7860616.0;169.47765257095762;7868235.199999998;152.0746959276517
1294;2020-10-13;Israel;297125.0;106.99775961247354;296725.99999999994;139.85776680592522
1295;2020-10-13;South Korea;24889.0;266.65591397849465;24883.999999999996;285.35634829305246
1296;2020-10-14;Israel;299242.0;133.41657309678874;298872.79999999993;137.27966441504
1297;2020-10-14;South Korea;24988.0;272.0655737704919;24964.999999999993;298.3501199040846
1298;2020-10-14;United States;7919058.0;144.86047989683607;7925106.599999999;144.28327222059133
1299;2020-10-14;China;90899.0;3304.4848484848494;90905.79999999999;2633.9768115942034
1300;2020-10-14;Germany;334585.0;71.27505222966647;335829.79999999993;69.62194873952528
1301;2020-10-15;United States;7982596.0;129.86976006995687;7984528.3999999985;136.30989143532594
1302;2020-10-15;Germany;341223.0;56.93916737468142;342040.99999999994;59.241102633232956
1303;2020-10-15;South Korea;25035.0;342.0639269406395;25043.799999999996;312.4438881935768
1304;2020-10-15;Israel;300854.0;160.40421918298028;300467.99999999994;159.64133262070197
1305;2020-10-15;China;90944.0;2713.631840796021;90934.59999999998;3000.1584158420173
1306;2020-10-16;Germany;348557.0;48.87703979387347;348545.19999999995;53.814849185502
1307;2020-10-16;China;90965.0;2755.6363636363644;90966.19999999998;3011.1103752762288
1308;2020-10-16;Israel;302354.0;193.32690659811493;301780.39999999997;206.61283074241967
1309;2020-10-16;United States;8052770.0;119.43293047744409;8044359.599999998;133.91134590604392
1310;2020-10-16;South Korea;25108.0;417.3944444444446;25120.999999999993;321.06752136752135
1311;2020-10-17;South Korea;25199.0;306.2682926829269;25189.999999999996;343.61513907888565
1312;2020-10-17;Israel;302765.0;316.0554683411828;302972.79999999993;240.92973490897592
1313;2020-10-17;Germany;356387.0;45.99344939769631;354887.99999999994;54.25257258503932
1314;2020-10-17;China;90988.0;4134.803030303033;91003.79999999999;2629.138728323258
1315;2020-10-17;United States;8107602.0;128.75631569684657;8106078.799999998;132.3728911354199
1316;2020-10-18;China;91035.0;2599.885714285714;91038.99999999999;2500.082417582318
1317;2020-10-18;United States;8159772.0;151.52454471255996;8167437.799999999;131.72046281686377
1318;2020-10-18;South Korea;25275.0;301.72455089820374;25267.799999999996;343.2279745685673
1319;2020-10-18;Germany;361974.0;53.01324190703337;361276.79999999993;55.75156827630997
1320;2020-10-18;Israel;303687.0;454.51662915728946;304081.39999999997;263.3158336954948
1321;2020-10-19;United States;8227654.0;136.02454491942385;8226903.199999999;135.18472427754514
1322;2020-10-19;China;91087.0;1839.1245791245794;91075.19999999998;2550.1213818862966
1323;2020-10-19;South Korea;25333.0;377.14925373134344;25354.799999999996;306.6852750809075
1324;2020-10-19;Israel;305204.0;249.18846521798554;305124.39999999997;282.63574394248786
1325;2020-10-19;Germany;366299.0;72.95264998654831;367717.79999999993;56.32109619791429
1326;2020-10-20;China;91120.0;2143.0745098039224;91115.19999999998;2390.4584426947545
1327;2020-10-20;Israel;306397.0;225.16309963099636;306291.6;276.1431544656578
1328;2020-10-20;South Korea;25424.0;340.1879194630874;25454.599999999995;271.51034975017956
1329;2020-10-20;United States;8289391.0;126.91975199109189;8291326.3999999985;132.83798186435277
1330;2020-10-20;Germany;373167.0;65.60290657851635;374850.19999999995;54.216079488804
1331;2020-10-21;United States;8350097.0;135.39438487023898;8361647.3999999985;123.09683583164811
1332;2020-10-21;Israel;307569.0;259.1035940803384;307444.19999999995;264.0630514124795
1333;2020-10-21;South Korea;25543.0;242.2222222222223;25554.599999999995;254.80146813480243
1334;2020-10-21;Germany;380762.0;51.63649772983938;383113.5999999999;48.74409903999797
1335;2020-10-21;China;91146.0;3088.7344632768377;91153.59999999998;2324.353741496771
1336;2020-10-22;China;91188.0;2680.9215686274515;91189.59999999998;2450.344086021697
1337;2020-10-22;Israel;308601.0;279.05837870538426;308342.6;299.7166910450187
1338;2020-10-22;South Korea;25698.0;186.5328467153285;25655.199999999997;254.7836490528388
1339;2020-10-22;Germany;392049.0;40.461038731772774;393454.79999999993;41.25927996301996
1340;2020-10-22;United States;8429718.0;119.0989902157105;8434066.999999998;117.16844308253377
1341;2020-10-23;United States;8511377.0;104.54361772486777;8506334.2;116.58307737817077
1342;2020-10-23;Germany;403291.0;34.80260996937282;404657.6;36.5523579650946
1343;2020-10-23;South Korea;25775.0;221.31034482758628;25761.399999999994;248.13410702772498
1344;2020-10-23;China;91227.0;2251.530864197531;91225.99999999997;2519.053406998361
1345;2020-10-23;Israel;309450.0;328.0595427963851;309123.79999999993;367.1154243073799
1346;2020-10-24;Israel;309696.0;564.8383561643838;309847.39999999997;410.82482721956734
1347;2020-10-24;Germany;418005.0;31.16414958647969;416078.3999999999;35.77947512037581
1348;2020-10-24;United States;8589752.0;106.35592853185368;8579372.999999998;117.08520501562218
1349;2020-10-24;South Korea;25836.0;373.4734299516909;25861.399999999994;249.84804397025897
1350;2020-10-24;China;91267.0;2309.5527426160343;91292.19999999998;1778.4782326184825
1351;2020-10-25;South Korea;25955.0;287.28148148148153;25950.999999999993;272.7630098452906
1352;2020-10-25;United States;8650727.0;123.19988518119847;8651932.2;117.84795303964799
1353;2020-10-25;Germany;429181.0;32.19974250032188;427523.5999999999;36.39346919735279
1354;2020-10-25;China;91302.0;2433.742222222222;91367.99999999997;1285.8507042253525
1355;2020-10-25;Israel;310303.0;726.4157874169599;310541.99999999994;436.9450477130601
1356;2020-10-26;Germany;437866.0;43.13485390128058;439713.1999999999;36.19846441123543
1357;2020-10-26;Israel;311187.0;416.3585960205679;311211.39999999997;455.3278592375367
1358;2020-10-26;South Korea;26043.0;250.67310789049924;26050.199999999993;274.9385593220349
1359;2020-10-26;China;91477.0;869.987301587302;91448.19999999998;1171.403418803419
1360;2020-10-26;United States;8715291.0;137.83642267874265;8725454.999999998;118.45748826001835
1361;2020-10-27;China;91567.0;690.1786163522016;91523.79999999999;1173.8981600341003
1362;2020-10-27;Israel;312074.0;351.4263128176172;311960.39999999997;438.85777401766535
1363;2020-10-27;South Korea;26146.0;272.7539267015707;26159.999999999993;249.31802232854864
1364;2020-10-27;Germany;449275.0;43.67214093759332;452314.79999999993;35.48440844600771
1365;2020-10-27;United States;8792514.0;122.99450114138348;8801561.399999999;116.63921480566684
1366;2020-10-28;United States;8878991.0;107.45997149256772;8885442.2;110.06071569058781
1367;2020-10-28;Germany;464239.0;34.16069464983128;466417.3999999999;33.91340188684426
1368;2020-10-28;South Korea;26271.0;229.41520467836258;26271.199999999993;236.74630467571646
1369;2020-10-28;Israel;312797.0;387.60165631469994;312723.99999999994;412.488783110765
1370;2020-10-28;China;91628.0;1212.6799116997795;91609.59999999998;1134.1660470880215
1371;2020-10-29;Germany;481013.0;29.292477996933233;482594.79999999993;30.852642007926022
1372;2020-10-29;China;91645.0;2349.0598290598296;91670.99999999997;1244.5851449276838
1373;2020-10-29;United States;8970284.0;99.91107985974392;8973878.799999997;103.14641237623222
1374;2020-10-29;South Korea;26385.0;219.81032078103217;26389.599999999995;228.8641114982557
1375;2020-10-29;Israel;313441.0;457.601560594977;313356.39999999997;447.9659980897804
1376;2020-10-30;Israel;314121.0;473.49395770392766;313942.99999999994;514.0953787257316
1377;2020-10-30;China;91731.0;1779.9611650485442;91732.39999999998;1493.013029315926
1378;2020-10-30;South Korea;26511.0;219.90833333333342;26506.799999999996;224.01697792869064
1379;2020-10-30;Germany;499694.0;27.169576458421485;499325.79999999993;29.340796473443444
1380;2020-10-30;United States;9070131.0;93.8907118691361;9062436.799999999;101.4033113627951
1381;2020-10-31;Germany;518753.0;26.487546369899327;515483.3999999999;30.353050398415682
1382;2020-10-31;United States;9157474.0;96.86375340563067;9150060.599999998;102.87243517775345
1383;2020-10-31;Israel;314349.0;691.5646108663733;314542.6;529.3328837183111
1384;2020-10-31;China;91784.0;1319.712230215828;91796.99999999997;1456.0867724867724
1385;2020-10-31;South Korea;26635.0;212.08266666666674;26613.999999999996;236.21628045157317
1386;2020-11-01;South Korea;26732.0;240.95927601809956;26721.999999999993;247.34448574969358
1387;2020-11-01;China;91874.0;1283.864801864802;91871.99999999997;1315.1929321872838
1388;2020-11-01;Israel;315007.0;709.9149736644097;315182.5999999999;507.51220823922654
1389;2020-11-01;United States;9235304.0;110.8450291512536;9244378.999999998;100.60658971182467
1390;2020-11-01;Germany;532930.0;31.11840574477475;531356.5999999999;32.18081346703805
1391;2020-11-02;China;91951.0;1100.235528942116;91959.99999999997;1127.316973415133
1392;2020-11-02;United States;9317110.0;115.72113224251845;9338780.2;97.96975618854563
1393;2020-11-02;Israel;315795.0;435.7542646380822;315840.3999999999;485.72743617406434
1394;2020-11-02;South Korea;26807.0;310.7519379844963;26829.799999999996;247.65461847389648
1395;2020-11-02;Germany;545027.0;40.51432341224532;546936.3999999999;33.781121037738856
1396;2020-11-03;South Korea;26925.0;277.9412780656304;26941.799999999996;244.1419472247466
1397;2020-11-03;Israel;316641.0;386.5536515707875;316566.6;456.4497109826398
1398;2020-11-03;China;92020.0;1259.5662100456623;92047.4;1048.5724059291651
1399;2020-11-03;United States;9441876.0;90.34554537885097;9441328.999999998;94.86160006769909
1400;2020-11-03;Germany;560379.0;39.791030638638944;562702.3999999999;34.90090963808012
1401;2020-11-04;China;92171.0;836.7939393939397;92127.99999999997;1095.7753968253967
1402;2020-11-04;United States;9542137.0;83.84511784511785;9553722.799999999;87.88030540866896
1403;2020-11-04;Germany;577593.0;34.45309013490554;579934.1999999998;34.13506354969127
1404;2020-11-04;South Korea;27050.0;221.62414266117975;27052.199999999997;242.27757793764832
1405;2020-11-04;Israel;317410.0;392.09329205366373;317299.3999999999;433.9531185743661
1406;2020-11-05;South Korea;27195.0;200.41975308641986;27176.199999999997;230.85949943117043
1407;2020-11-05;Israel;317980.0;474.00099576798624;317916.99999999994;469.87707345972797
1408;2020-11-05;United States;9670218.0;83.65881295016543;9675168.2;81.73770693707432
1409;2020-11-05;Germany;597583.0;31.099792137046204;599426.3999999999;31.624423628508154
1410;2020-11-05;China;92221.0;916.7893864013271;92203.79999999999;1178.086956521783
1411;2020-11-06;United States;9797273.0;75.80173711275557;9795594.999999998;79.999509382779
1412;2020-11-06;Germany;619089.0;28.82631257631259;619051.5999999999;30.64982505653919
1413;2020-11-06;China;92277.0;1740.056603773585;92278.99999999997;1221.2397350993376
1414;2020-11-06;South Korea;27284.0;232.27635327635332;27301.799999999996;217.76228632478762
1415;2020-11-06;Israel;318671.0;504.39386730108396;318472.19999999995;542.114938608437
1416;2020-11-07;China;92330.0;1693.1376146788994;92329.99999999999;1462.296883254128
1417;2020-11-07;Germany;642488.0;27.601380692573215;637906.5999999999;32.161728196145944
1418;2020-11-07;United States;9924337.0;77.1077802132072;9919360.599999998;80.23761536668131
1419;2020-11-07;South Korea;27427.0;235.36206896551732;27422.399999999994;221.7720010831329
1420;2020-11-07;Israel;318883.0;705.4514581026211;319017.3999999999;578.8238216406342
1421;2020-11-08;South Korea;27553.0;203.87608426270145;27543.199999999997;227.19524993095698
1422;2020-11-08;Israel;319417.0;855.2019660411084;319583.5999999999;574.0946553896168
1423;2020-11-08;China;92396.0;1551.8375350140057;92379.19999999998;1842.902195608569
1424;2020-11-08;Germany;658505.0;32.47550909951967;655829.9999999999;34.67231128415953
1425;2020-11-08;United States;10044010.0;80.42468971685103;10044820.799999997;79.60592736921065
1426;2020-11-09;United States;10160965.0;84.88516997143198;10174406.399999999;78.7795441707592
1427;2020-11-09;Germany;671868.0;44.766530519627885;673149.5999999999;37.20618184225709
1428;2020-11-09;South Korea;27653.0;243.75516224188794;27674.799999999996;218.27892234548216
1429;2020-11-09;Israel;320136.0;509.9420058526206;320164.19999999995;557.3568189745152
1430;2020-11-09;China;92426.0;1924.6666666666674;92422.79999999999;1990.8908045976389
1431;2020-11-10;China;92467.0;2603.652582159625;92457.59999999998;2357.649659864121
1432;2020-11-10;United States;10297519.0;80.2140989077311;10310338.2;76.65427425848489
1433;2020-11-10;South Korea;27799.0;224.9457994579946;27815.999999999993;202.91788856305317
1434;2020-11-10;Germany;687200.0;46.87397339838534;690162.5999999999;39.207482101559485
1435;2020-11-10;Israel;320811.0;459.2845528455286;320869.6;497.9872472783602
1436;2020-11-11;United States;10445201.0;72.48362862785389;10458239.2;72.67890062976025
1437;2020-11-11;Israel;321574.0;446.23133982382956;321620.3999999999;440.71519479926343
1438;2020-11-11;China;92495.0;2680.0772946859915;92485.59999999998;2944.4373673041555
1439;2020-11-11;Germany;705687.0;40.70207082803554;708680.5999999999;38.87671423076562
1440;2020-11-11;South Korea;27942.0;192.3737024221454;27972.999999999996;186.59467918622803
1441;2020-11-12;South Korea;28133.0;167.41317365269464;28151.6;166.74731823599237
1442;2020-11-12;United States;10603996.0;68.18720708786198;10615559.199999997;68.54953536399351
1443;2020-11-12;China;92504.0;4999.387387387389;92511.4;3438.099132588724
1444;2020-11-12;Israel;322410.0;402.24932249322507;322285.79999999993;454.1617473991583
1445;2020-11-12;Germany;727553.0;35.031513559504056;729018.1999999998;36.50887559751149
1446;2020-11-13;South Korea;28338.0;142.10942760942768;28345.59999999999;151.13651816067485
1447;2020-11-13;Israel;323171.0;403.7382592360677;322941.19999999995;488.0110034322462
1448;2020-11-13;China;92536.0;4512.7642276422785;92530.99999999997;4075.3010279006703
1449;2020-11-13;Germany;751095.0;32.06975276015975;749678.7999999998;35.56867699882764
1450;2020-11-13;United States;10783515.0;62.72814013017495;10773511.399999999;67.34352050915595
1451;2020-11-14;United States;10947565.0;62.743487722505044;10932544.799999997;67.97704249025831
1452;2020-11-14;China;92555.0;3628.692810457518;92550.39999999998;4745.176068377838
1453;2020-11-14;Germany;773556.0;32.63850908274099;768806.7999999998;37.657416110812335
1454;2020-11-14;Israel;323463.0;613.5131370686929;323618.5999999999;484.6166466586678
1455;2020-11-14;South Korea;28546.0;137.23486682808723;28556.799999999996;139.93747943402536
1456;2020-11-15;United States;11087280.0;72.02576553146899;11092748.799999997;68.4940736893613
1457;2020-11-15;Israel;324088.0;705.7230098146133;324294.5999999999;478.22984089454957
1458;2020-11-15;China;92565.0;6382.89655172414;92571.59999999998;4559.162561575702
1459;2020-11-15;Germany;790503.0;39.16555014210314;786445.3999999999;41.79392891011578
1460;2020-11-15;South Korea;28769.0;132.4872389791184;28792.399999999994;127.86451805431138
1461;2020-11-16;Germany;801327.0;56.78311908105579;802887.7999999998;46.128145692125635
1462;2020-11-16;South Korea;28998.0;127.30530973451334;29055.6;115.48356054530808
1463;2020-11-16;United States;11240368.0;75.76245917334639;11251442.599999998;69.56614564289859
1464;2020-11-16;Israel;324961.0;432.8046283934135;324977.39999999997;477.3283289176562
1465;2020-11-16;China;92592.0;5003.819819819821;92589.4;4747.203418801648
1466;2020-11-17;Israel;325790.0;381.84057971014494;325755.79999999993;444.8525412902602
1467;2020-11-17;United States;11405016.0;70.77713153897157;11415786.2;69.67196904548261
1468;2020-11-17;South Korea;29311.0;107.10701107011074;29349.799999999996;104.29111350316921
1469;2020-11-17;Germany;815746.0;63.58399028113408;819359.7999999998;48.787015207123275
1470;2020-11-17;China;92610.0;4115.066666666668;92607.99999999999;5087.344322343103
1471;2020-11-18;China;92625.0;5612.666666666668;92630.39999999998;4517.525203253636
1472;2020-11-18;Israel;326585.0;401.20525451559945;326563.99999999994;410.6463296777237
1473;2020-11-18;South Korea;29654.0;89.39329268292684;29676.59999999999;94.55931293612564
1474;2020-11-18;United States;11576984.0;67.77726548945982;11592520.399999999;66.96370388222262
1475;2020-11-18;Germany;833307.0;51.08150927663125;837171.9999999999;47.82416001151154
1476;2020-11-19;South Korea;30017.0;84.024551463645;30023.599999999995;88.1072523993273
1477;2020-11-19;China;92648.0;4875.140350877196;92654.4;3992.7126436774097
1478;2020-11-19;Israel;327355.0;417.35037273695434;327281.99999999994;427.9045122963319
1479;2020-11-19;Germany;855916.0;41.572798937847494;857412.1999999997;44.04354696856627
1480;2020-11-19;United States;11769283.0;63.60038652966096;11774600.599999998;64.62562483556987
1481;2020-11-20;Germany;879564.0;37.021957037133134;877916.7999999998;42.0912770873012
1482;2020-11-20;United States;11970951.0;59.76341165630627;11953068.599999998;65.30830847766462
1483;2020-11-20;Israel;328129.0;424.0367012089811;327987.19999999995;459.9181187933259
1484;2020-11-20;China;92677.0;3563.4615384615395;92678.99999999997;3812.946502058299
1485;2020-11-20;South Korea;30403.0;80.17267467734762;30362.199999999997;87.57526254375655
1486;2020-11-21;China;92712.0;2896.2187500000014;92706.79999999999;3537.4071246823273
1487;2020-11-21;Germany;902528.0;37.73002660259162;897081.9999999998;44.23870719455769
1488;2020-11-21;South Korea;30733.0;84.87243947858475;30701.999999999996;89.5123820754715
1489;2020-11-21;Israel;328551.0;548.5144927536235;328725.19999999995;454.54286770140067
1490;2020-11-21;United States;12150769.0;62.72139825139937;12133445.199999997;66.62329487471743
1491;2020-11-22;South Korea;31004.0;102.20743205768167;31045.59999999999;89.85445322407648
1492;2020-11-22;Germany;918269.0;46.511837402575054;914436.1999999997;49.096005593374244
1493;2020-11-22;United States;12297356.0;74.38422818277908;12310074.399999999;67.96638075161044
1494;2020-11-22;Israel;329316.0;553.7747823645044;329480.6;440.24507834471
1495;2020-11-22;China;92733.0;3310.9761904761913;92731.39999999998;3538.386768447248
1496;2020-11-23;Israel;330275.0;382.11214230471785;330296.99999999994;419.2657250710471
1497;2020-11-23;Germany;929133.0;68.90759882227654;930787.3999999999;54.24067755710736
1498;2020-11-23;United States;12478867.0;75.0324435585303;12482412.399999999;70.54327168857108
1499;2020-11-23;China;92764.0;3566.782051282052;92755.39999999998;3816.098765432784
1500;2020-11-23;South Korea;31353.0;100.09677419354838;31428.59999999999;85.49059546747468
1501;2020-11-24;China;92771.0;4881.894736842108;92773.59999999998;4395.898894155121
1502;2020-11-24;United States;12652429.0;70.27409762687299;12642236.599999998;75.13342055979497
1503;2020-11-24;Israel;331132.0;363.70154185022045;331245.99999999994;374.23949246630406
1504;2020-11-24;Germany;942687.0;76.17574466923311;946999.3999999999;57.1652048938676
